date,species_nr,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,trap_rank,tmax,tmin,tavg,depart,dewpoint,wetbulb,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,temp_diff,week,year,FG,TS,lag_1_tavg,lag_2_tavg,lag_1_preciptotal,lag_2_preciptotal
2009-07-10,3.0,41.801498,-87.763416,9,1,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.822536,-87.666343,9,1,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.867108,-87.654224,8,2,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.868077,-87.666901,9,1,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.907645,-87.760886,8,1,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.916265,-87.800515,8,1,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.95469,-87.800991,9,4,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.963976,-87.69181,9,4,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,41.986921,-87.689778,9,2,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-10,3.0,42.01743,-87.687769,8,2,0,0,83.0,65.0,74.0,0.0,64.5,67.5,425.0,1929.0,0.1,29.375,30.049999999999997,4.0,21.0,4.75,9.0,28.0,2009.0,0.0,0.0,63.75,72.25,0.0025,0.165
2009-07-13,0.0,41.726465,-87.585413,5,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.659112,-87.538693,8,2,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.673408,-87.599862,5,19,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.678618,-87.559308,5,5,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.680946,-87.535198,8,13,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.682587,-87.707973,9,9,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.720848,-87.666014,9,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.723195,-87.64997,5,7,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.726465,-87.585413,5,9,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.732984,-87.649642,8,13,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.740641,-87.546587,5,3,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.750498,-87.605294,5,2,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.868142,-87.696269,9,6,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.903002,-87.688267,8,5,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.957799,-87.930995,5,10,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,1.0,41.974689,-87.890615,9,88,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.659112,-87.538693,8,23,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.662014,-87.724608,8,374,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.673408,-87.599862,5,248,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.678618,-87.559308,5,56,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.680946,-87.535198,8,45,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.682587,-87.707973,9,18,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.720848,-87.666014,9,34,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.723195,-87.64997,5,13,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.726465,-87.585413,5,10,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.732984,-87.649642,8,130,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.740641,-87.546587,5,19,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.750498,-87.605294,5,31,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.903002,-87.688267,8,38,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.957799,-87.930995,5,10,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,2.0,41.974689,-87.890615,9,96,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.662014,-87.724608,8,9,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.673408,-87.599862,5,2,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.678618,-87.559308,5,2,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.682587,-87.707973,9,3,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.720848,-87.666014,9,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.723195,-87.64997,5,2,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.732984,-87.649642,8,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.750498,-87.605294,5,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.868142,-87.696269,9,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.903002,-87.688267,8,1,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.957799,-87.930995,5,4,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-13,3.0,41.974689,-87.890615,9,4,0,0,78.5,63.5,71.0,-3.0,47.0,58.0,428.0,1927.0,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,6.0,29.0,2009.0,0.0,0.0,66.5,74.5,0.0,0.025
2009-07-17,0.0,41.732984,-87.649642,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,0.0,41.82561,-87.726549,9,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,0.0,41.891118,-87.654491,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,0.0,41.921965,-87.632085,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.659112,-87.538693,8,6,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.662014,-87.724608,8,35,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.678618,-87.559308,5,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.680946,-87.535198,8,27,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.682587,-87.707973,9,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.704336,-87.703736,8,2,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.704572,-87.565666,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.720848,-87.666014,9,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.726465,-87.585413,5,6,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.732984,-87.649642,8,18,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.740641,-87.546587,5,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.743402,-87.731435,8,13,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.750498,-87.605294,5,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.754676,-87.612922,9,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.768388,-87.678649,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.773215,-87.60088,8,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.776156,-87.778927,9,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.778297,-87.752411,9,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.798697,-87.736812,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.800737,-87.71188,8,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.801498,-87.763416,9,31,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.803423,-87.642984,8,2,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.822536,-87.666343,9,2,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.82561,-87.726549,9,2,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.846075,-87.716277,9,3,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.857402,-87.694991,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.867108,-87.654224,8,11,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.868077,-87.666901,9,37,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.868142,-87.696269,9,5,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.891118,-87.654491,8,9,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.896282,-87.655232,8,2,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.89923,-87.716788,9,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.903002,-87.688267,8,21,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.907645,-87.760886,8,4,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.921965,-87.632085,8,11,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.925198,-87.746381,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.944869,-87.832763,8,3,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.948167,-87.730698,8,7,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.95469,-87.800991,9,14,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.957799,-87.930995,5,6,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.963976,-87.69181,9,25,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.964242,-87.757639,8,2,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.974689,-87.890615,9,54,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.986921,-87.689778,9,37,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.991429,-87.747113,8,1,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
2009-07-17,1.0,41.992478,-87.862995,8,10,0,0,70.0,57.5,63.75,-10.0,51.5,56.5,431.0,1925.0,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,-1.25,29.0,2009.0,0.0,0.0,72.25,70.75,0.165,0.0
